# T U K E
7412 -1256.055902 375.512587 -880.543315
7413 -1256.057669 375.650110 -880.407560
7414 -1256.022481 375.750203 -880.272277
7415 -1255.950462 375.813541 -880.136921
7416 -1255.842328 375.840921 -880.001407
7417 -1255.699118 375.833107 -879.866011
7418 -1255.522175 375.792209 -879.729966
7419 -1255.313317 375.720153 -879.593164
7420 -1255.074877 375.619137 -879.455740
7421 -1254.809436 375.492340 -879.317096
7422 -1254.520247 375.342905 -879.177342
7423 -1254.210494 375.174072 -879.036423
7424 -1253.883765 374.990296 -878.893469
7425 -1253.543936 374.794876 -878.749060
7426 -1253.194954 374.591872 -878.603082
7427 -1252.841233 374.385985 -878.455248
7428 -1252.486737 374.181488 -878.305250
7429 -1252.135852 373.982348 -878.153504
7430 -1251.792714 373.792900 -877.999814
7431 -1251.461653 373.617293 -877.844359
7432 -1251.146646 373.459465 -877.687182
7433 -1250.851447 373.323594 -877.527852
7434 -1250.579840 373.212580 -877.367261
7435 -1250.335149 373.130265 -877.204883
7436 -1250.120307 373.078998 -877.041309
7437 -1249.938013 373.061494 -876.876519
7438 -1249.790566 373.079947 -876.710619
7439 -1249.679902 373.136155 -876.543747
7440 -1249.607654 373.231123 -876.376531
7441 -1249.574222 373.365337 -876.208884
7442 -1249.580381 373.539130 -876.041252
7443 -1249.625908 373.752162 -875.873746
7444 -1249.710155 374.003179 -875.706976
7445 -1249.831830 374.290807 -875.541023
7446 -1249.988860 374.612934 -875.375926
7447 -1250.179360 374.966783 -875.212577
7448 -1250.400034 375.349175 -875.050859
7449 -1250.647614 375.756325 -874.891289
7450 -1250.918067 376.184110 -874.733957
7451 -1251.206952 376.627980 -874.578972
7452 -1251.509657 377.082624 -874.427033
7453 -1251.821205 377.543036 -874.278169
7454 -1252.136006 378.003659 -874.132347
7455 -1252.448827 378.459000 -873.989827
7456 -1252.753909 378.903261 -873.850648
7457 -1253.045523 379.330673 -873.714849
7458 -1253.318425 379.735989 -873.582436
7459 -1253.567176 380.113624 -873.453552
7460 -1253.786397 380.458544 -873.327853
7461 -1253.971453 380.766205 -873.205247
7462 -1254.117911 381.032734 -873.085178
7463 -1254.221956 381.253555 -872.968401
7464 -1254.280020 381.425925 -872.854096
7465 -1254.289414 381.547711 -872.741703
7466 -1254.248052 381.616752 -872.631301
7467 -1254.154597 381.632256 -872.522341
7468 -1254.008576 381.593985 -872.414591
7469 -1253.810046 381.502552 -872.307494
7470 -1253.560002 381.359245 -872.200757
7471 -1253.260271 381.166723 -872.093548
7472 -1252.913650 380.927674 -871.985975
7473 -1252.523597 380.646224 -871.877372
7474 -1252.094416 380.327503 -871.766913
7475 -1251.631414 379.976915 -871.654498
7476 -1251.140880 379.600690 -871.540190
7477 -1250.629259 379.206582 -871.422677
7478 -1250.103957 378.802039 -871.301919
7479 -1249.573236 378.395607 -871.177629
7480 -1249.045737 377.996290 -871.049447
7481 -1248.530704 377.613610 -870.917094
7482 -1248.037497 377.257028 -870.780470
7483 -1247.575588 376.936184 -870.639404
7484 -1247.154751 376.660967 -870.493784
7485 -1246.784901 376.440863 -870.344038
7486 -1246.474879 376.284965 -870.189914
7487 -1246.233683 376.201844 -870.031839
7488 -1246.069364 376.199155 -869.870210
7489 -1245.989017 376.283423 -869.705594
7490 -1245.998944 376.460564 -869.538380
7491 -1246.104018 376.734813 -869.369205
7492 -1246.307548 377.108605 -869.198943
7493 -1246.611798 377.583275 -869.028523
7494 -1247.016982 378.158358 -868.858625
7495 -1247.522074 378.831923 -868.690151
7496 -1248.124307 379.600667 -868.523640
7497 -1248.819236 380.458844 -868.360392
7498 -1249.601171 381.400252 -868.200919
7499 -1250.462952 382.416674 -868.046277
7500 -1251.396319 383.499681 -867.896638
7501 -1252.391922 384.638889 -867.753033
7502 -1253.439565 385.824100 -867.615465
7503 -1254.528549 387.043988 -867.484561
7504 -1255.648386 388.287896 -867.360490
7505 -1256.787568 389.543768 -867.243800
7506 -1257.935131 390.801012 -867.134119
7507 -1259.080170 392.048761 -867.031409
7508 -1260.212382 393.276061 -866.936321
7509 -1261.321438 394.473664 -866.847774
7510 -1262.398210 395.631899 -866.766311
7511 -1263.433980 396.742407 -866.691573
7512 -1264.420711 397.797226 -866.623485
7513 -1265.351385 398.789830 -866.561555
7514 -1266.219618 399.714151 -866.505467
7515 -1267.020132 400.565252 -866.454879
7516 -1267.748149 401.338440 -866.409709
7517 -1268.400412 402.031067 -866.369345
7518 -1268.973796 402.639814 -866.333983
7519 -1269.466466 403.163407 -866.303059
7520 -1269.877143 403.601061 -866.276082
7521 -1270.205263 403.952388 -866.252875
7522 -1270.451301 404.218281 -866.233020
7523 -1270.616322 404.400030 -866.216292
7524 -1270.702009 404.499565 -866.202444
7525 -1270.710402 404.519336 -866.191065
7526 -1270.644214 404.462128 -866.182086
7527 -1270.506756 404.331701 -866.175055
7528 -1270.301841 404.131815 -866.170025
7529 -1270.032918 403.866689 -866.166229
7530 -1269.704474 403.540234 -866.164240
7531 -1269.320936 403.157429 -866.163507
7532 -1268.886610 402.723224 -866.163386
7533 -1268.406128 402.241681 -866.164447
7534 -1267.884288 401.717534 -866.166754
7535 -1267.325290 401.155944 -866.169346
7536 -1266.733977 400.561185 -866.172792
7537 -1266.114498 399.937898 -866.176600
7538 -1265.471283 399.289961 -866.181322
7539 -1264.808085 398.621280 -866.186805
7540 -1264.128932 397.936404 -866.192528
7541 -1263.437008 397.238568 -866.198440
7542 -1262.735983 396.530579 -866.205404
7543 -1262.028557 395.815520 -866.213037
7544 -1261.317557 395.096685 -866.220872
7545 -1260.605292 394.375997 -866.229296
7546 -1259.894138 393.655865 -866.238273
7547 -1259.186031 392.937936 -866.248094
7548 -1258.482424 392.224163 -866.258261
7549 -1257.784486 391.515825 -866.268661
7550 -1257.093665 390.813958 -866.279707
7551 -1256.411002 390.119324 -866.291678
7552 -1255.736807 389.433111 -866.303696
7553 -1255.071761 388.755502 -866.316259
7554 -1254.416106 388.086738 -866.329368
7555 -1253.769855 387.427215 -866.342641
7556 -1253.133248 386.776503 -866.356745
7557 -1252.505683 386.134876 -866.370807
7558 -1251.887195 385.502028 -866.385167
7559 -1251.277299 384.877560 -866.399739
7560 -1250.675439 384.260951 -866.414488
7561 -1250.081309 383.651957 -866.429352
7562 -1249.494232 383.049936 -866.444296
7563 -1248.913644 382.454611 -866.459034
7564 -1248.339180 381.865401 -866.473779
7565 -1247.770114 381.281878 -866.488235
7566 -1247.206063 380.704072 -866.501991
7567 -1246.646507 380.131311 -866.515196
7568 -1246.091690 379.563867 -866.527823
7569 -1245.541104 379.001709 -866.539394
7570 -1244.995003 378.444776 -866.550227
7571 -1244.453586 377.894043 -866.559544
7572 -1243.917396 377.349813 -866.567583
7573 -1243.387090 376.813064 -866.574027
7574 -1242.863702 376.285013 -866.578689
7575 -1242.348177 375.766882 -866.581296
7576 -1241.842052 375.260133 -866.581920
7577 -1241.347120 374.766748 -866.580372
7578 -1240.865118 374.288680 -866.576438
7579 -1240.398174 373.828521 -866.569653
7580 -1239.948746 373.388223 -866.560523
7581 -1239.518937 372.970743 -866.548194
7582 -1239.111578 372.578614 -866.532964
7583 -1238.729417 372.214273 -866.515144
7584 -1238.374846 371.881046 -866.493800
7585 -1238.050642 371.580945 -866.469698
7586 -1237.759102 371.316651 -866.442451
7587 -1237.503189 371.090728 -866.412461
7588 -1237.284846 370.905032 -866.379814
7589 -1237.106047 370.761760 -866.344287
7590 -1236.968450 370.662067 -866.306383
7591 -1236.873291 370.607293 -866.265998
7592 -1236.822032 370.598504 -866.223528
7593 -1236.814956 370.635728 -866.179229
7594 -1236.852334 370.719235 -866.133099
7595 -1236.934094 370.848840 -866.085254
7596 -1237.059968 371.023594 -866.036374
7597 -1237.228755 371.242548 -865.986207
7598 -1237.439431 371.503929 -865.935503
7599 -1237.690361 371.806178 -865.884184
7600 -1237.979412 372.146912 -865.832500
7601 -1238.304516 372.523839 -865.780677
7602 -1238.662670 372.934120 -865.728549
7603 -1239.051292 373.374365 -865.676927
7604 -1239.467386 373.842069 -865.625317
7605 -1239.907708 374.333081 -865.574627
7606 -1240.368647 374.844010 -865.524637
7607 -1240.846754 375.371531 -865.475223
7608 -1241.338172 375.911307 -865.426865
7609 -1241.839592 376.459829 -865.379762
7610 -1242.346959 377.013251 -865.333707
7611 -1242.856466 377.567576 -865.288890
7612 -1243.364297 378.118896 -865.245401
7613 -1243.867128 378.663794 -865.203334
7614 -1244.361116 379.198762 -865.162354
7615 -1244.843153 379.719985 -865.123168
7616 -1245.309939 380.224932 -865.085008
7617 -1245.758530 380.710735 -865.047795
7618 -1246.186329 381.174406 -865.011923
7619 -1246.590873 381.613596 -864.977277
7620 -1246.970018 382.026598 -864.943420
7621 -1247.322282 382.411675 -864.910606
7622 -1247.646245 382.767914 -864.878331
7623 -1247.940507 383.093700 -864.846807
7624 -1248.204871 383.389127 -864.815744
7625 -1248.438830 383.653709 -864.785121
7626 -1248.642576 383.887723 -864.754853
7627 -1248.816523 384.092088 -864.724435
7628 -1248.961602 384.267508 -864.694095
7629 -1249.078679 384.414778 -864.663901
7630 -1249.168946 384.535855 -864.633091
7631 -1249.234029 384.632083 -864.601946
7632 -1249.275800 384.704807 -864.570993
7633 -1249.295876 384.756867 -864.539009
7634 -1249.296281 384.789669 -864.506612
7635 -1249.279266 384.805289 -864.473977
7636 -1249.246690 384.805896 -864.440793
7637 -1249.200618 384.793475 -864.407144
7638 -1249.143279 384.770284 -864.372995
7639 -1249.076469 384.738217 -864.338252
7640 -1249.002348 384.699533 -864.302815
7641 -1248.923041 384.655911 -864.267130
7642 -1248.840590 384.609457 -864.231133
7643 -1248.757127 384.562612 -864.194515
7644 -1248.674494 384.517574 -864.156919
7645 -1248.595194 384.476113 -864.119081
7646 -1248.521728 384.441433 -864.080295
7647 -1248.456403 384.415943 -864.040460
7648 -1248.402010 384.402086 -863.999924
7649 -1248.361557 384.403552 -863.958005
7650 -1248.337760 384.422415 -863.915344
7651 -1248.333901 384.462582 -863.871319
7652 -1248.352886 384.526429 -863.826456
7653 -1248.397581 384.617130 -863.780451
7654 -1248.470719 384.737002 -863.733718
7655 -1248.574764 384.888422 -863.686342
7656 -1248.711595 385.073098 -863.638497
7657 -1248.882723 385.291760 -863.590964
7658 -1249.088613 385.544831 -863.543781
7659 -1249.329424 385.832066 -863.497358
7660 -1249.603985 386.151631 -863.452354
7661 -1249.910645 386.501295 -863.409350
7662 -1250.246405 386.877852 -863.368554
7663 -1250.608190 387.277516 -863.330674
7664 -1250.991310 387.695188 -863.296122
7665 -1251.390474 388.125435 -863.265038
7666 -1251.800353 388.562886 -863.237467
7667 -1252.215033 389.000673 -863.214360
7668 -1252.627966 389.432601 -863.195365
7669 -1253.032838 389.852171 -863.180668
7670 -1253.423294 390.253371 -863.169923
7671 -1253.793316 390.630193 -863.163123
7672 -1254.137056 390.976625 -863.160432
7673 -1254.449424 391.288093 -863.161331
7674 -1254.725954 391.560297 -863.165657
7675 -1254.962792 391.789975 -863.172817
7676 -1255.156489 391.973835 -863.182654
7677 -1255.305080 392.110080 -863.195000
7678 -1255.406873 392.197646 -863.209227
7679 -1255.461030 392.236415 -863.224615
7680 -1255.467861 392.226818 -863.241043
7681 -1255.428156 392.170203 -863.257953
7682 -1255.343838 392.068526 -863.275312
7683 -1255.216937 391.924536 -863.292401
7684 -1255.050527 391.741046 -863.309481
7685 -1254.847878 391.522178 -863.325701
7686 -1254.612837 391.271687 -863.341150
7687 -1254.349466 390.993911 -863.355555
7688 -1254.061987 390.693031 -863.368956
7689 -1253.754617 390.373229 -863.381388
7690 -1253.431292 390.038719 -863.392572
7691 -1253.096219 389.693621 -863.402598
7692 -1252.753099 389.341018 -863.412081
7693 -1252.404980 388.984113 -863.420867
7694 -1252.054807 388.625837 -863.428970
7695 -1251.704442 388.267501 -863.436941
7696 -1251.355609 387.910570 -863.445039
7697 -1251.009453 387.556538 -863.452915
7698 -1250.665965 387.204337 -863.461628
7699 -1250.325246 386.854089 -863.471157
7700 -1249.986230 386.504907 -863.481323
7701 -1249.647814 386.155083 -863.492731
7702 -1249.308384 385.803395 -863.504988
7703 -1248.966077 385.447372 -863.518705
7704 -1248.618702 385.085334 -863.533368
7705 -1248.264217 384.714902 -863.549315
7706 -1247.900250 384.334611 -863.565639
7707 -1247.525254 383.941746 -863.583508
7708 -1247.137142 383.535452 -863.601689
7709 -1246.734848 383.114724 -863.620124
7710 -1246.317274 382.678432 -863.638842
7711 -1245.883831 382.226609 -863.657222
7712 -1245.434662 381.759498 -863.675164
7713 -1244.970167 381.278168 -863.691998
7714 -1244.491556 380.784056 -863.707501
7715 -1244.000648 380.279387 -863.721261
7716 -1243.499373 379.766117 -863.733256
7717 -1242.990844 379.248242 -863.742602
7718 -1242.478430 378.729028 -863.749401
7719 -1241.965717 378.212198 -863.753519
7720 -1241.456717 377.702053 -863.754664
7721 -1240.956163 377.204056 -863.752107
7722 -1240.468549 376.722477 -863.746072
7723 -1239.998938 376.262502 -863.736436
7724 -1239.552498 375.829531 -863.722967
7725 -1239.134233 375.428262 -863.705971
7726 -1238.749221 375.063879 -863.685342
7727 -1238.402192 374.741568 -863.660623
7728 -1238.098089 374.465568 -863.632521
7729 -1237.841491 374.240514 -863.600978
7730 -1237.636437 374.070338 -863.566099
7731 -1237.486659 373.958425 -863.528234
7732 -1237.395709 373.908554 -863.487155
7733 -1237.366298 373.923071 -863.443227
7734 -1237.401092 374.004291 -863.396800
7735 -1237.502108 374.153553 -863.348555
7736 -1237.670908 374.372499 -863.298408
7737 -1237.908398 374.661766 -863.246632
7738 -1238.214967 375.021380 -863.193587
7739 -1238.590728 375.451031 -863.139697
7740 -1239.034880 375.949737 -863.085142
7741 -1239.546706 376.516243 -863.030462
7742 -1240.124255 377.148592 -862.975663
7743 -1240.765534 377.844428 -862.921106
7744 -1241.468215 378.600787 -862.867428
7745 -1242.228943 379.414430 -862.814513
7746 -1243.044814 380.281782 -862.763032
7747 -1243.912064 381.198843 -862.713221
7748 -1244.826610 382.161061 -862.665549
7749 -1245.783775 383.164069 -862.619706
7750 -1246.779414 384.202676 -862.576739
7751 -1247.808233 385.271874 -862.536358
7752 -1248.865529 386.366718 -862.498810
7753 -1249.946127 387.481499 -862.464628
7754 -1251.044617 388.610965 -862.433651
7755 -1252.155919 389.749715 -862.406204
7756 -1253.274886 390.892621 -862.382265
7757 -1254.396307 392.034159 -862.362148
7758 -1255.515461 393.169538 -862.345923
7759 -1256.627464 394.293814 -862.333649
7760 -1257.727642 395.402473 -862.325169
7761 -1258.811654 396.490633 -862.321021
7762 -1259.875198 397.554603 -862.320595
7763 -1260.914569 398.589930 -862.324639
7764 -1261.925999 399.593322 -862.332677
7765 -1262.905990 400.561301 -862.344689
7766 -1263.851302 401.490454 -862.360848
7767 -1264.759305 402.377702 -862.381603
7768 -1265.626814 403.220608 -862.406207
7769 -1266.451360 404.015971 -862.435389
7770 -1267.230595 404.761905 -862.468690
7771 -1267.962118 405.455363 -862.506755
7772 -1268.643998 406.095190 -862.548809
7773 -1269.273871 406.678247 -862.595624
7774 -1269.849773 407.203138 -862.646635
7775 -1270.369860 407.667609 -862.702251
7776 -1270.832489 408.070415 -862.762073
7777 -1271.235739 408.409640 -862.826099
7778 -1271.578313 408.683275 -862.895038
7779 -1271.858557 408.890442 -862.968115
7780 -1272.075336 409.029958 -863.045378
7781 -1272.227212 409.100576 -863.126636
7782 -1272.313387 409.101573 -863.211814
7783 -1272.333153 409.032190 -863.300964
7784 -1272.286161 408.892343 -863.393818
7785 -1272.172080 408.682221 -863.489859
7786 -1271.990962 408.401953 -863.589009
7787 -1271.743566 408.052857 -863.690710
7788 -1271.430795 407.635518 -863.795277
7789 -1271.053863 407.152047 -863.901816
7790 -1270.614584 406.604556 -864.010028
7791 -1270.115134 405.995368 -864.119765
7792 -1269.558245 405.327418 -864.230827
7793 -1268.946714 404.604127 -864.342587
7794 -1268.284057 403.829435 -864.454622
7795 -1267.574052 403.007252 -864.566800
7796 -1266.820651 402.141914 -864.678738
7797 -1266.028004 401.237877 -864.790127
7798 -1265.200952 400.300209 -864.900743
7799 -1264.344100 399.333702 -865.010398
7800 -1263.462502 398.343788 -865.118714
7801 -1262.560835 397.335412 -865.225424
7802 -1261.644150 396.313667 -865.330482
7803 -1260.717465 395.283986 -865.433479
7804 -1259.786105 394.251372 -865.534733
7805 -1258.854763 393.221193 -865.633570
7806 -1257.928630 392.198391 -865.730238
7807 -1257.012377 391.188212 -865.824165
7808 -1256.111163 390.195475 -865.915688
7809 -1255.229866 389.225547 -866.004319
7810 -1254.373184 388.283307 -866.089877
7811 -1253.546130 387.373848 -866.172282
7812 -1252.753853 386.501864 -866.251989
7813 -1252.000594 385.672661 -866.327932
7814 -1251.291391 384.890721 -866.400671
7815 -1250.630847 384.160524 -866.470324
7816 -1250.023365 383.486825 -866.536539
7817 -1249.473103 382.873221 -866.599882
7818 -1248.983895 382.323886 -866.660009
7819 -1248.558992 381.841654 -866.717338
7820 -1248.201499 381.429570 -866.771929
7821 -1247.913412 381.089186 -866.824227
7822 -1247.696716 380.822173 -866.874543
7823 -1247.552374 380.628954 -866.923420
7824 -1247.480241 380.509524 -866.970717
7825 -1247.479962 380.462504 -867.017458
7826 -1247.549800 380.486027 -867.063773
7827 -1247.687599 380.577527 -867.110072
7828 -1247.890523 380.733549 -867.156974
7829 -1248.154718 380.949818 -867.204900
7830 -1248.475767 381.222302 -867.253465
7831 -1248.848964 381.545596 -867.303368
7832 -1249.269485 381.914142 -867.355342
7833 -1249.731668 382.322965 -867.408702
7834 -1250.230301 382.766508 -867.463793
7835 -1250.759875 383.239154 -867.520721
7836 -1251.315408 383.736232 -867.579176
7837 -1251.891663 384.251975 -867.639688
7838 -1252.483989 384.782504 -867.701484
7839 -1253.088599 385.323610 -867.764989
7840 -1253.701147 385.871476 -867.829671
7841 -1254.318704 386.423052 -867.895652
7842 -1254.938153 386.975712 -867.962441
7843 -1255.556944 387.526468 -868.030476
7844 -1256.172897 388.073457 -868.099440
7845 -1256.784535 388.615521 -868.169014
7846 -1257.390391 389.151135 -868.239257
7847 -1257.989027 389.678957 -868.310071
7848 -1258.580023 390.198255 -868.381768
7849 -1259.162326 390.708176 -868.454150
7850 -1259.735371 391.208264 -868.527107
7851 -1260.298467 391.697603 -868.600864
7852 -1260.851311 392.175890 -868.675421
7853 -1261.393322 392.642547 -868.750776
7854 -1261.924071 393.096811 -868.827261
7855 -1262.442973 393.538531 -868.904442
7856 -1262.949606 393.966793 -868.982813
7857 -1263.443206 394.380897 -869.062309
7858 -1263.923362 394.780111 -869.143251
7859 -1264.389313 395.164102 -869.225211
7860 -1264.840417 395.531741 -869.308676
7861 -1265.276012 395.882390 -869.393622
7862 -1265.695364 396.215134 -869.480230
7863 -1266.097660 396.529579 -869.568080
7864 -1266.482257 396.824415 -869.657843
7865 -1266.848158 397.099276 -869.748881
7866 -1267.194860 397.353158 -869.841702
7867 -1267.521551 397.585239 -869.936313
7868 -1267.827531 397.795215 -870.032316
7869 -1268.112085 397.982143 -870.129942
7870 -1268.374726 398.145170 -870.229556
7871 -1268.614918 398.284573 -870.330345
7872 -1268.831851 398.398828 -870.433023
7873 -1269.025179 398.487999 -870.537180
7874 -1269.194355 398.551325 -870.643030
7875 -1269.338721 398.588410 -870.750311
7876 -1269.457993 398.599014 -870.858978
7877 -1269.551695 398.582346 -870.969350
7878 -1269.619664 398.538315 -871.081349
7879 -1269.661093 398.466619 -871.194474
7880 -1269.675737 398.366406 -871.309331
7881 -1269.663188 398.237678 -871.425510
7882 -1269.623072 398.080254 -871.542818
7883 -1269.555023 397.893496 -871.661527
7884 -1269.458568 397.677131 -871.781438
7885 -1269.333248 397.430673 -871.902576
7886 -1269.178650 397.153697 -872.024953
7887 -1268.994160 396.845809 -872.148351
7888 -1268.779477 396.506675 -872.272801
7889 -1268.534218 396.135902 -872.398316
7890 -1268.257417 395.732635 -872.524782
7891 -1267.949116 395.297275 -872.651841
7892 -1267.608573 394.829000 -872.779572
7893 -1267.235512 394.327507 -872.908005
7894 -1266.829425 393.792767 -873.036658
7895 -1266.390194 393.224111 -873.166083
7896 -1265.917629 392.622395 -873.295234
7897 -1265.411585 391.986981 -873.424603
7898 -1264.872056 391.318634 -873.553423
7899 -1264.299528 390.617354 -873.682174
7900 -1263.694114 389.883998 -873.810116
7901 -1263.056893 389.119758 -873.937135
7902 -1262.388592 388.325520 -874.063072
7903 -1261.690289 387.503025 -874.187265
7904 -1260.963664 386.653554 -874.310110
7905 -1260.210516 385.779642 -874.430874
7906 -1259.433003 384.884189 -874.548815
7907 -1258.633850 383.969482 -874.664369
7908 -1257.816119 383.039031 -874.777088
7909 -1256.983025 382.096987 -874.886038
7910 -1256.138419 381.147040 -874.991380
7911 -1255.286958 380.194164 -875.092794
7912 -1254.432950 379.243239 -875.189710
7913 -1253.581471 378.299270 -875.282202
7914 -1252.737997 377.368112 -875.369886
7915 -1251.908289 376.456263 -875.452026
7916 -1251.098251 375.569457 -875.528794
7917 -1250.314060 374.713795 -875.600265
7918 -1249.562078 373.896046 -875.666031
7919 -1248.848443 373.122190 -875.726253
7920 -1248.179452 372.398782 -875.780670
7921 -1247.561123 371.731982 -875.829141
7922 -1246.999267 371.126852 -875.872415
7923 -1246.499516 370.589306 -875.910210
7924 -1246.066681 370.123399 -875.943282
7925 -1245.705063 369.733794 -875.971269
7926 -1245.418532 369.423844 -875.994688
7927 -1245.210149 369.195739 -876.014410
7928 -1245.082008 369.051672 -876.030336
7929 -1245.035588 368.992461 -876.043128
7930 -1245.071402 369.018529 -876.052874
7931 -1245.189374 369.128588 -876.060785
7932 -1245.387864 369.321566 -876.066297
7933 -1245.665396 369.594498 -876.070898
7934 -1246.019383 369.944754 -876.074629
7935 -1246.446255 370.368363 -876.077892
7936 -1246.942200 370.861506 -876.080694
7937 -1247.502742 371.418991 -876.083750
7938 -1248.123124 372.035933 -876.087192
7939 -1248.798352 372.707291 -876.091061
7940 -1249.523004 373.427570 -876.095434
7941 -1250.292090 374.191091 -876.100999
7942 -1251.099968 374.992664 -876.107304
7943 -1251.941657 375.826824 -876.114833
7944 -1252.811823 376.688747 -876.123076
7945 -1253.705710 377.573336 -876.132374
7946 -1254.618858 378.475554 -876.143304
7947 -1255.546584 379.391555 -876.155029
7948 -1256.484674 380.316547 -876.168126
7949 -1257.429223 381.247021 -876.182202
7950 -1258.376697 382.178978 -876.197718
7951 -1259.323467 383.108971 -876.214496
7952 -1260.266234 384.033826 -876.232409
7953 -1261.201877 384.950034 -876.251844
7954 -1262.127712 385.855338 -876.272374
7955 -1263.040886 386.746108 -876.294779
7956 -1263.938717 387.620147 -876.318570
7957 -1264.818959 388.474986 -876.343973
7958 -1265.679220 389.308155 -876.371065
7959 -1266.517260 390.117458 -876.399802
7960 -1267.331070 390.900395 -876.430675
7961 -1268.118543 391.655657 -876.462886
7962 -1268.878072 392.380773 -876.497298
7963 -1269.607810 393.074466 -876.533344
7964 -1270.306544 393.735029 -876.571515
7965 -1270.972787 394.361367 -876.611420
7966 -1271.605374 394.952078 -876.653296
7967 -1272.203432 395.506130 -876.697303
7968 -1272.766136 396.023066 -876.743070
7969 -1273.292918 396.502281 -876.790637
7970 -1273.783458 396.943350 -876.840108
7971 -1274.237748 397.346643 -876.891104
7972 -1274.655753 397.712073 -876.943680
7973 -1275.037964 398.039916 -876.998048
7974 -1275.384852 398.331245 -877.053606
7975 -1275.697329 398.586582 -877.110747
7976 -1275.976331 398.806967 -877.169364
7977 -1276.222981 398.994082 -877.228899
7978 -1276.438945 399.149119 -877.289826
7979 -1276.625640 399.273791 -877.351849
7980 -1276.784921 399.370450 -877.414471
7981 -1276.918665 399.440105 -877.478560
7982 -1277.028789 399.485291 -877.543499
7983 -1277.117259 399.507994 -877.609265
7984 -1277.186276 399.510412 -877.675864
7985 -1277.237721 399.494440 -877.743281
7986 -1277.273512 399.462092 -877.811419
7987 -1277.295853 399.415415 -877.880438
7988 -1277.306709 399.356332 -877.950377
7989 -1277.307682 399.286431 -878.021251
7990 -1277.300428 399.207451 -878.092977
7991 -1277.286472 399.120310 -878.166162
7992 -1277.266885 399.026654 -878.240231
7993 -1277.242519 398.926912 -878.315607
7994 -1277.214241 398.822182 -878.392059
7995 -1277.182512 398.712587 -878.469924
7996 -1277.147569 398.598128 -878.549441
7997 -1277.109736 398.479230 -878.630505
7998 -1277.068333 398.355225 -878.713109
7999 -1277.023177 398.225591 -878.797585
8000 -1276.973502 398.089965 -878.883537
8001 -1276.918524 397.947187 -878.971337
8002 -1276.857428 397.796188 -879.061240
8003 -1276.788871 397.635994 -879.152877
8004 -1276.711872 397.465598 -879.246274
8005 -1276.625037 397.283749 -879.341288
8006 -1276.527083 397.088647 -879.438436
8007 -1276.416565 396.879501 -879.537064
8008 -1276.292499 396.655182 -879.637316
8009 -1276.153229 396.413739 -879.739490
8010 -1275.997756 396.154775 -879.842980
8011 -1275.824972 395.877316 -879.947656
8012 -1275.633823 395.580111 -880.053712
8013 -1275.423555 395.262796 -880.160759
8014 -1275.193508 394.924548 -880.268960
8015 -1274.942942 394.565033 -880.377909
8016 -1274.671772 394.184283 -880.487489
8017 -1274.379653 393.782360 -880.597294
8018 -1274.066475 393.358807 -880.707668
8019 -1273.732673 392.914663 -880.818010
8020 -1273.378514 392.450204 -880.928310
8021 -1273.004700 391.965981 -881.038719
8022 -1272.612037 391.463489 -881.148548
8023 -1272.201304 390.943828 -881.257476
8024 -1271.773960 390.407944 -881.366015
8025 -1271.331070 389.857487 -881.473584
8026 -1270.874450 389.294377 -881.580072
8027 -1270.405645 388.720448 -881.685197
8028 -1269.926305 388.137377 -881.788928
8029 -1269.438480 387.547391 -881.891089
8030 -1268.944450 386.953085 -881.991365
8031 -1268.446246 386.356411 -882.089835
8032 -1267.946174 385.759656 -882.186518
8033 -1267.446440 385.165322 -882.281118
8034 -1266.949424 384.575972 -882.373453
8035 -1266.457410 383.993557 -882.463854
8036 -1265.972860 383.421219 -882.551641
8037 -1265.497838 382.860391 -882.637447
8038 -1265.034876 382.314214 -882.720661
8039 -1264.585863 381.783908 -882.801955
8040 -1264.152631 381.272186 -882.880445
8041 -1263.737403 380.780420 -882.956983
8042 -1263.341332 380.310744 -883.030588
8043 -1262.966440 379.864132 -883.102308
8044 -1262.614132 379.441955 -883.172177
8045 -1262.285379 379.045707 -883.239673
8046 -1261.980889 378.675599 -883.305291
8047 -1261.701477 378.332696 -883.368781
8048 -1261.447465 378.016815 -883.430651
8049 -1261.219247 377.728562 -883.490685
8050 -1261.016627 377.467570 -883.549057
8051 -1260.839352 377.233715 -883.605637
8052 -1260.686998 377.025987 -883.661010
8053 -1260.558752 376.843805 -883.714947
8054 -1260.454095 376.686222 -883.767873
8055 -1260.371486 376.552381 -883.819106
8056 -1260.309891 376.440449 -883.869442
8057 -1260.268091 376.349205 -883.918886
8058 -1260.244181 376.276877 -883.967304
8059 -1260.236714 376.221877 -884.014837
8060 -1260.244052 376.182496 -884.061556
8061 -1260.264210 376.156718 -884.107492
8062 -1260.295415 376.142559 -884.152856
8063 -1260.335521 376.138493 -884.197028
8064 -1260.382645 376.141955 -884.240690
8065 -1260.434781 376.151206 -884.283575
8066 -1260.490007 376.163866 -884.326141
8067 -1260.546013 376.178042 -884.367971
8068 -1260.600978 376.191537 -884.409442
8069 -1260.652305 376.201879 -884.450426
8070 -1260.698042 376.207269 -884.490773
8071 -1260.736045 376.205266 -884.530779
8072 -1260.763852 376.193551 -884.570301
8073 -1260.779261 376.170019 -884.609242
8074 -1260.780181 376.131925 -884.648257
8075 -1260.764218 376.077560 -884.686658
8076 -1260.729110 376.004669 -884.724441
8077 -1260.672866 375.910566 -884.762300
