# T U K E
4382 -1255.998507 386.915703 -869.082804
4383 -1254.928501 385.813177 -869.115324
4384 -1253.868101 384.722484 -869.145617
4385 -1252.821109 383.647344 -869.173765
4386 -1251.791180 382.591781 -869.199399
4387 -1250.781756 381.559242 -869.222515
4388 -1249.796129 380.552987 -869.243141
4389 -1248.837669 379.576310 -869.261359
4390 -1247.909474 378.632625 -869.276849
4391 -1247.014001 377.724277 -869.289724
4392 -1246.154444 376.854285 -869.300160
4393 -1245.332937 376.024840 -869.308097
4394 -1244.551686 375.238412 -869.313274
4395 -1243.812211 374.496767 -869.315445
4396 -1243.116906 373.801547 -869.315359
4397 -1242.466877 373.153971 -869.312906
4398 -1241.863554 372.555530 -869.308024
4399 -1241.307915 372.006920 -869.300995
4400 -1240.800435 371.508964 -869.291472
4401 -1240.341890 371.062083 -869.279807
4402 -1239.932441 370.666214 -869.266227
4403 -1239.571895 370.321505 -869.250390
4404 -1239.260173 370.027587 -869.232586
4405 -1238.996817 369.783631 -869.213186
4406 -1238.781116 369.589300 -869.191816
4407 -1238.612066 369.443216 -869.168850
4408 -1238.489256 369.344584 -869.144673
4409 -1238.410918 369.292178 -869.118740
4410 -1238.376112 369.285142 -869.090970
4411 -1238.383270 369.320788 -869.062482
4412 -1238.430862 369.398594 -869.032268
4413 -1238.517670 369.516910 -869.000761
4414 -1238.642164 369.674145 -868.968019
4415 -1238.802919 369.868743 -868.934177
4416 -1238.998575 370.099539 -868.899036
4417 -1239.227900 370.365435 -868.862465
4418 -1239.489977 370.665451 -868.824526
4419 -1239.783867 370.998609 -868.785258
4420 -1240.109371 371.364601 -868.744770
4421 -1240.465675 371.763121 -868.702554
4422 -1240.852699 372.193831 -868.658868
4423 -1241.270740 372.657492 -868.613248
4424 -1241.720297 373.154011 -868.566287
4425 -1242.202087 373.684636 -868.517451
4426 -1242.717089 374.250221 -868.466868
4427 -1243.266275 374.851710 -868.414566
4428 -1243.851261 375.490595 -868.360665
4429 -1244.473342 376.168218 -868.305124
4430 -1245.134023 376.885552 -868.248471
4431 -1245.834489 377.644609 -868.189880
4432 -1246.576173 378.445905 -868.130268
4433 -1247.360538 379.290536 -868.070002
4434 -1248.188095 380.179111 -868.008984
4435 -1249.059516 381.112082 -867.947433
4436 -1249.975373 382.089357 -867.886016
4437 -1250.935017 383.110474 -867.824543
4438 -1251.938238 384.174483 -867.763755
4439 -1252.983929 385.279582 -867.704347
4440 -1254.070595 386.424333 -867.646262
4441 -1255.196262 387.606170 -867.590092
4442 -1256.358423 388.822007 -867.536416
4443 -1257.554006 390.068515 -867.485491
4444 -1258.779512 391.341603 -867.437908
4445 -1260.030820 392.636996 -867.393824
4446 -1261.303711 393.950085 -867.353626
4447 -1262.593235 395.275618 -867.317618
4448 -1263.894520 396.608193 -867.286327
4449 -1265.202112 397.941828 -867.260284
4450 -1266.510181 399.270787 -867.239394
4451 -1267.812830 400.588843 -867.223986
4452 -1269.104490 401.889560 -867.214931
4453 -1270.378805 403.166987 -867.211818
4454 -1271.629343 404.414688 -867.214655
4455 -1272.850566 405.626655 -867.223911
4456 -1274.036426 406.796878 -867.239548
4457 -1275.181478 407.919442 -867.262036
4458 -1276.279949 408.989226 -867.290723
4459 -1277.326979 410.001198 -867.325781
4460 -1278.317905 410.950695 -867.367210
4461 -1279.248716 411.833575 -867.415141
4462 -1280.115337 412.646640 -867.468697
4463 -1280.914706 413.386234 -867.528472
4464 -1281.644470 414.050900 -867.593569
4465 -1282.302438 414.638541 -867.663896
4466 -1282.887606 415.148005 -867.739601
4467 -1283.399159 415.579270 -867.819890
4468 -1283.836852 415.932006 -867.904846
4469 -1284.201383 416.207200 -867.994183
4470 -1284.493704 416.406139 -868.087565
4471 -1284.715441 416.530846 -868.184595
4472 -1284.868563 416.583495 -868.285068
4473 -1284.955524 416.566533 -868.388991
4474 -1284.978656 416.482988 -868.495668
4475 -1284.940970 416.335399 -868.605571
4476 -1284.845541 416.127158 -868.718383
4477 -1284.695224 415.861659 -868.833565
4478 -1284.493186 415.541255 -868.951931
4479 -1284.242092 415.169430 -869.072662
4480 -1283.944571 414.748355 -869.196216
4481 -1283.602944 414.280596 -869.322349
4482 -1283.219446 413.768567 -869.450879
4483 -1282.796062 413.213768 -869.582294
4484 -1282.334056 412.618001 -869.716055
4485 -1281.835113 411.982611 -869.852502
4486 -1281.300258 411.309096 -869.991162
4487 -1280.730169 410.597550 -870.132619
4488 -1280.125712 409.849745 -870.275967
4489 -1279.487810 409.066446 -870.421364
4490 -1278.817112 408.247929 -870.569183
4491 -1278.114482 407.396514 -870.717968
4492 -1277.380924 406.512662 -870.868262
4493 -1276.617533 405.598081 -871.019452
4494 -1275.825898 404.654512 -871.171386
4495 -1275.007661 403.684123 -871.323538
4496 -1274.165226 402.689568 -871.475658
4497 -1273.300916 401.673258 -871.627658
4498 -1272.417315 400.638885 -871.778430
4499 -1271.517746 399.589379 -871.928368
4500 -1270.605610 398.528918 -872.076693
4501 -1269.684615 397.461407 -872.223209
4502 -1268.758896 396.391635 -872.367261
4503 -1267.832962 395.323537 -872.509425
4504 -1266.911133 394.262267 -872.648866
4505 -1265.997941 393.212522 -872.785419
4506 -1265.098058 392.179241 -872.918817
4507 -1264.216407 391.167275 -873.049132
4508 -1263.357519 390.181287 -873.176232
4509 -1262.526017 389.226033 -873.299984
4510 -1261.726591 388.306149 -873.420441
4511 -1260.963184 387.425994 -873.537191
4512 -1260.240427 386.589742 -873.650685
4513 -1259.562215 385.801357 -873.760858
4514 -1258.931810 385.064190 -873.867619
4515 -1258.352917 384.381807 -873.971109
4516 -1257.828556 383.756888 -874.071668
4517 -1257.361251 383.192419 -874.168832
4518 -1256.953543 382.690102 -874.263440
4519 -1256.607080 382.251521 -874.355558
4520 -1256.323509 381.878623 -874.444885
4521 -1256.103653 381.571586 -874.532067
4522 -1255.948071 381.330589 -874.617482
4523 -1255.856695 381.155962 -874.700733
4524 -1255.829241 381.045962 -874.783278
4525 -1255.864371 381.000218 -874.864152
4526 -1255.960705 381.016194 -874.944512
4527 -1256.115985 381.091809 -875.024176
4528 -1256.327861 381.224376 -875.103485
4529 -1256.593261 381.410228 -875.183033
4530 -1256.908635 381.645976 -875.262659
4531 -1257.270136 381.927192 -875.342944
4532 -1257.673683 382.249875 -875.423807
4533 -1258.115003 382.609569 -875.505434
4534 -1258.589549 383.001237 -875.588312
4535 -1259.092513 383.420146 -875.672367
4536 -1259.619220 383.861718 -875.757502
4537 -1260.165235 384.321345 -875.843889
4538 -1260.725600 384.794358 -875.931243
4539 -1261.296362 385.276299 -876.020062
4540 -1261.873166 385.763020 -876.110146
4541 -1262.452212 386.250859 -876.201354
4542 -1263.029847 386.736856 -876.292991
4543 -1263.603293 387.217350 -876.385942
4544 -1264.169720 387.690176 -876.479544
4545 -1264.726723 388.153228 -876.573495
4546 -1265.272551 388.604586 -876.667965
4547 -1265.805999 389.043275 -876.762724
4548 -1266.325994 389.468227 -876.857766
4549 -1266.831802 389.879018 -876.952784
4550 -1267.323623 390.276136 -877.047487
4551 -1267.801665 390.659704 -877.141961
4552 -1268.266505 391.030549 -877.235956
4553 -1268.719105 391.389465 -877.329640
4554 -1269.160736 391.738009 -877.422727
4555 -1269.592845 392.077464 -877.515381
4556 -1270.017019 392.409692 -877.607328
4557 -1270.434989 392.736219 -877.698771
4558 -1270.848402 393.058877 -877.789524
4559 -1271.259524 393.379773 -877.879751
4560 -1271.669882 393.700309 -877.969573
4561 -1272.081512 394.022532 -878.058980
4562 -1272.495805 394.347630 -878.148175
4563 -1272.914519 394.677312 -878.237207
4564 -1273.338873 395.012251 -878.326623
4565 -1273.769952 395.354031 -878.415921
4566 -1274.208857 395.703203 -878.505654
4567 -1274.655979 396.060070 -878.595909
4568 -1275.111892 396.424938 -878.686955
4569 -1275.576855 396.797989 -878.778866
4570 -1276.050378 397.178491 -878.871887
4571 -1276.532120 397.565557 -878.966563
4572 -1277.021385 397.958914 -879.062470
4573 -1277.517156 398.356669 -879.160487
4574 -1278.017825 398.757724 -879.260101
4575 -1278.521897 399.160003 -879.361893
4576 -1279.027476 399.561554 -879.465922
4577 -1279.532597 399.959937 -879.572661
4578 -1280.034716 400.352984 -879.681732
4579 -1280.531229 400.737494 -879.793735
4580 -1281.019727 401.111056 -879.908671
4581 -1281.497176 401.470559 -880.026617
4582 -1281.960504 401.813259 -880.147246
4583 -1282.406728 402.135679 -880.271049
4584 -1282.832785 402.434586 -880.398199
4585 -1283.235573 402.706870 -880.528703
4586 -1283.611857 402.949788 -880.662069
4587 -1283.958625 403.159772 -880.798853
4588 -1284.272683 403.333835 -880.938848
4589 -1284.551155 403.469783 -881.081371
4590 -1284.791805 403.564691 -881.227114
4591 -1284.991986 403.616426 -881.375560
4592 -1285.149694 403.623496 -881.526197
4593 -1285.263284 403.583740 -881.679544
4594 -1285.331531 403.496978 -881.834553
4595 -1285.353802 403.362695 -881.991107
4596 -1285.329799 403.180406 -882.149393
4597 -1285.259860 402.951642 -882.308218
4598 -1285.145288 402.677504 -882.467784
4599 -1284.987577 402.360254 -882.627323
4600 -1284.789000 402.002122 -882.786879
4601 -1284.552510 401.606589 -882.945921
4602 -1284.281419 401.177563 -883.103855
4603 -1283.979349 400.718343 -883.261006
4604 -1283.650590 400.234086 -883.416504
4605 -1283.299240 399.728760 -883.570480
4606 -1282.929626 399.206882 -883.722744
4607 -1282.546323 398.672480 -883.873843
4608 -1282.152916 398.129307 -884.023609
4609 -1281.752945 397.581025 -884.171920
4610 -1281.349309 397.030257 -884.319052
4611 -1280.944335 396.478802 -884.465533
4612 -1280.539419 395.928003 -884.611416
4613 -1280.135593 395.378347 -884.757245
4614 -1279.732845 394.829712 -884.903134
4615 -1279.330619 394.281455 -885.049164
4616 -1278.927755 393.732355 -885.195400
4617 -1278.522695 393.180551 -885.342144
4618 -1278.113875 392.624608 -885.489267
4619 -1277.699142 392.062421 -885.636721
4620 -1277.276830 391.492249 -885.784581
4621 -1276.845190 390.912843 -885.932347
4622 -1276.402667 390.322890 -886.079777
4623 -1275.948451 389.721566 -886.226886
4624 -1275.481619 389.108932 -886.372687
4625 -1275.002371 388.485020 -886.517351
4626 -1274.511249 387.850928 -886.660321
4627 -1274.009277 387.207937 -886.801340
4628 -1273.497836 386.558030 -886.939806
4629 -1272.979336 385.903557 -887.075780
4630 -1272.456014 385.247140 -887.208874
4631 -1271.930617 384.591680 -887.338937
4632 -1271.406346 383.940621 -887.465725
4633 -1270.886229 383.297442 -887.588787
4634 -1270.373799 382.665223 -887.708576
4635 -1269.872402 382.047746 -887.824656
4636 -1269.385475 381.448580 -887.936895
4637 -1268.916426 380.870560 -888.045866
4638 -1268.468403 380.317407 -888.150996
4639 -1268.044340 379.791803 -888.252537
4640 -1267.647065 379.296187 -888.350878
4641 -1267.279116 378.833639 -888.445477
4642 -1266.942665 378.405560 -888.537105
4643 -1266.639719 378.014295 -888.625424
4644 -1266.371997 377.661156 -888.710841
4645 -1266.140882 377.347634 -888.793248
4646 -1265.947334 377.074488 -888.872845
4647 -1265.792278 376.842297 -888.949981
4648 -1265.676235 376.651332 -889.024903
4649 -1265.599173 376.501681 -889.097491
4650 -1265.561206 376.393190 -889.168015
4651 -1265.561586 376.325032 -889.236554
4652 -1265.600044 376.296868 -889.303176
4653 -1265.675697 376.307628 -889.368069
4654 -1265.787630 376.356272 -889.431358
4655 -1265.934552 376.441212 -889.493340
4656 -1266.115100 376.561163 -889.553938
4657 -1266.327769 376.714414 -889.613355
4658 -1266.570978 376.899499 -889.671478
4659 -1266.842880 377.114280 -889.728600
4660 -1267.141822 377.356894 -889.784928
4661 -1267.465753 377.625295 -889.840459
4662 -1267.812820 377.917314 -889.895506
4663 -1268.180898 378.231242 -889.949655
4664 -1268.567782 378.564332 -890.003450
4665 -1268.971639 378.915086 -890.056554
4666 -1269.390280 379.280849 -890.109431
4667 -1269.822002 379.660004 -890.161998
4668 -1270.264484 380.050444 -890.214039
4669 -1270.715906 380.450491 -890.265415
4670 -1271.174772 380.857946 -890.316826
4671 -1271.639249 381.271590 -890.367658
4672 -1272.108269 381.689896 -890.418372
4673 -1272.580201 382.111278 -890.468923
4674 -1273.053824 382.534942 -890.518882
4675 -1273.528377 382.959821 -890.568555
4676 -1274.002868 383.384877 -890.617991
4677 -1274.476503 383.809317 -890.667186
4678 -1274.948872 384.233019 -890.715853
4679 -1275.419532 384.655038 -890.764493
4680 -1275.887947 385.075619 -890.812328
4681 -1276.353878 385.493449 -890.860429
4682 -1276.816998 385.908805 -890.908193
4683 -1277.277031 386.321166 -890.955865
4684 -1277.733480 386.729833 -891.003647
4685 -1278.186257 387.134501 -891.051756
4686 -1278.634630 387.534803 -891.099826
4687 -1279.078099 387.929521 -891.148578
4688 -1279.515826 388.318105 -891.197721
4689 -1279.947195 388.699672 -891.247523
4690 -1280.371280 389.073306 -891.297974
4691 -1280.786840 389.437544 -891.349296
4692 -1281.193249 389.792234 -891.401014
4693 -1281.589356 390.135700 -891.453656
4694 -1281.974714 390.467422 -891.507292
4695 -1282.348193 390.786549 -891.561645
4696 -1282.709305 391.092440 -891.616865
4697 -1283.057387 391.384761 -891.672626
4698 -1283.392392 391.663025 -891.729367
4699 -1283.713891 391.927356 -891.786535
4700 -1284.022371 392.178182 -891.844189
4701 -1284.317754 392.415168 -891.902586
4702 -1284.600721 392.639811 -891.960910
4703 -1284.872315 392.852265 -892.020050
4704 -1285.132820 393.053690 -892.079129
4705 -1285.383665 393.245004 -892.138661
4706 -1285.625563 393.427213 -892.198349
4707 -1285.859752 393.601204 -892.258548
4708 -1286.087314 393.768534 -892.318780
4709 -1286.309247 393.929722 -892.379526
4710 -1286.526547 394.085927 -892.440619
4711 -1286.739883 394.237671 -892.502212
4712 -1286.950209 394.385715 -892.564494
4713 -1287.157800 394.530396 -892.627405
4714 -1287.362933 394.671652 -892.691281
4715 -1287.565821 394.809303 -892.756518
4716 -1287.766052 394.943499 -892.822553
4717 -1287.963203 395.073144 -892.890060
4718 -1288.156471 395.197626 -892.958845
4719 -1288.344960 395.315819 -893.029141
4720 -1288.527760 395.426623 -893.101137
4721 -1288.703392 395.528544 -893.174847
4722 -1288.870541 395.620516 -893.250026
4723 -1289.027696 395.700280 -893.327417
4724 -1289.173404 395.767044 -893.406360
4725 -1289.305964 395.819071 -893.486894
4726 -1289.424026 395.854835 -893.569191
4727 -1289.526201 395.873148 -893.653053
4728 -1289.611323 395.872821 -893.738502
4729 -1289.678567 395.853246 -893.825322
4730 -1289.726841 395.813386 -893.913455
4731 -1289.755531 395.752877 -894.002654
4732 -1289.764353 395.671812 -894.092541
4733 -1289.753459 395.570193 -894.183267
4734 -1289.723227 395.448631 -894.274597
4735 -1289.674077 395.307982 -894.366095
4736 -1289.607197 395.149010 -894.458186
4737 -1289.523654 394.973945 -894.549709
4738 -1289.424835 394.783062 -894.641773
4739 -1289.312313 394.579382 -894.732931
4740 -1289.188030 394.363975 -894.824055
4741 -1289.053901 394.139008 -894.914893
4742 -1288.912006 393.906922 -895.005084
4743 -1288.764396 393.669670 -895.094725
4744 -1288.613067 393.429450 -895.183617
4745 -1288.459881 393.188092 -895.271789
4746 -1288.306948 392.947549 -895.359399
4747 -1288.156165 392.709377 -895.446789
4748 -1288.009088 392.475558 -895.533530
4749 -1287.867027 392.247129 -895.619897
4750 -1287.731268 392.025556 -895.705712
4751 -1287.602831 391.811384 -895.791446
4752 -1287.482418 391.605439 -895.876979
4753 -1287.370480 391.408329 -895.962150
4754 -1287.267531 391.219718 -896.047813
4755 -1287.173366 391.040398 -896.132968
4756 -1287.087701 390.869423 -896.218279
4757 -1287.010495 390.706424 -896.304071
4758 -1286.941108 390.551128 -896.389981
4759 -1286.878815 390.402648 -896.476168
4760 -1286.822921 390.260190 -896.562731
4761 -1286.772423 390.122716 -896.649707
4762 -1286.726148 389.989097 -896.737051
4763 -1286.683207 389.858814 -896.824393
4764 -1286.642435 389.729699 -896.912736
4765 -1286.602711 389.601539 -897.001173
4766 -1286.562735 389.472747 -897.089989
4767 -1286.521195 389.341888 -897.179307
4768 -1286.476946 389.207988 -897.268959
4769 -1286.428517 389.069457 -897.359060
4770 -1286.374534 388.924834 -897.449701
4771 -1286.313509 388.772927 -897.540583
4772 -1286.243988 388.612028 -897.631960
4773 -1286.164357 388.440887 -897.723470
4774 -1286.073062 388.257216 -897.815846
4775 -1285.968526 388.059979 -897.908547
4776 -1285.848861 387.847131 -898.001730
4777 -1285.712387 387.617087 -898.095300
4778 -1285.557157 387.367560 -898.189598
4779 -1285.381296 387.097421 -898.283875
4780 -1285.183082 386.804354 -898.378728
4781 -1284.960480 386.486895 -898.473586
4782 -1284.711769 386.142817 -898.568951
4783 -1284.435163 385.770903 -898.664260
4784 -1284.129176 385.369444 -898.759731
4785 -1283.792218 384.937284 -898.854934
4786 -1283.422860 384.472959 -898.949901
4787 -1283.020133 383.975740 -899.044393
4788 -1282.582775 383.444589 -899.138186
4789 -1282.110178 382.878961 -899.231217
4790 -1281.601641 382.278460 -899.323181
4791 -1281.056839 381.642875 -899.413965
4792 -1280.475706 380.971962 -899.503743
4793 -1279.858372 380.266763 -899.591609
4794 -1279.205013 379.526911 -899.678102
4795 -1278.516199 378.754149 -899.762050
4796 -1277.792708 377.948415 -899.844292
4797 -1277.035443 377.111544 -899.923900
4798 -1276.245471 376.244725 -900.000746
4799 -1275.424543 375.349302 -900.075241
4800 -1274.573947 374.427382 -900.146565
4801 -1273.695221 373.480461 -900.214760
4802 -1272.790322 372.510919 -900.279402
4803 -1271.861430 371.520588 -900.340842
4804 -1270.910555 370.512184 -900.398371
4805 -1269.940195 369.488391 -900.451804
4806 -1268.952886 368.451591 -900.501296
4807 -1267.950950 367.404101 -900.546849
4808 -1266.937338 366.349766 -900.587573
4809 -1265.915015 365.291331 -900.623684
4810 -1264.886922 364.231726 -900.655196
4811 -1263.856374 363.174764 -900.681611
4812 -1262.826578 362.123463 -900.703114
4813 -1261.801172 361.081730 -900.719442
